urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:82a64468-dbd4-4cb2-a526-5ae5482f5957,ProtÃ©gÃ©,
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:82a64468-dbd4-4cb2-a526-5ae5482f5957,ProtÃ©gÃ©,
urn:uuid:75f35368-e228-47fe-8efd-7251a2bde816,urn:uuid:82a64468-dbd4-4cb2-a526-5ae5482f5957,ProtÃ©gÃ©,
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:82a64468-dbd4-4cb2-a526-5ae5482f5957,ProtÃ©gÃ©,
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:82a64468-dbd4-4cb2-a526-5ae5482f5957,Protégé,
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:82a64468-dbd4-4cb2-a526-5ae5482f5957,Protégé,
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:82a64468-dbd4-4cb2-a526-5ae5482f5957,Protégé,
urn:uuid:75f35368-e228-47fe-8efd-7251a2bde816,urn:uuid:82a64468-dbd4-4cb2-a526-5ae5482f5957,Protégé,
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:82a64468-dbd4-4cb2-a526-5ae5482f5957,Protégé,
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:dd7590d0-c5b0-4d51-9924-89516d257fe4,Public Debt,
urn:uuid:64041b58-9f1d-4fac-83d5-899ebeee00d7,urn:uuid:dd7590d0-c5b0-4d51-9924-89516d257fe4,Public Debt,
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:f6930cee-b72a-48bf-8408-0994fb6e4b7d,Public Economics,
urn:uuid:64041b58-9f1d-4fac-83d5-899ebeee00d7,urn:uuid:f6930cee-b72a-48bf-8408-0994fb6e4b7d,Public Economics,
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:337f3144-de7b-4446-b09e-6dcf2aa86dc4,Public Good,
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:337f3144-de7b-4446-b09e-6dcf2aa86dc4,Public Good,
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:c2c241b1-a0d1-4374-b1de-0618095169f9,Public Service,
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:c2c241b1-a0d1-4374-b1de-0618095169f9,Public Service,
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:c2c241b1-a0d1-4374-b1de-0618095169f9,Public Service,
urn:uuid:75f35368-e228-47fe-8efd-7251a2bde816,urn:uuid:c2c241b1-a0d1-4374-b1de-0618095169f9,Public Service,
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:c2c241b1-a0d1-4374-b1de-0618095169f9,Public Service,
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:a97a4e53-879d-415a-b9b9-e878dea06ffe,Publishing,Publication
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:a97a4e53-879d-415a-b9b9-e878dea06ffe,Publishing,Publication
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:a97a4e53-879d-415a-b9b9-e878dea06ffe,Publishing,Publish (Verb)
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:a97a4e53-879d-415a-b9b9-e878dea06ffe,Publishing,Publish (Verb)
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:a97a4e53-879d-415a-b9b9-e878dea06ffe,Publishing,Published
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:a97a4e53-879d-415a-b9b9-e878dea06ffe,Publishing,Published
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:4485fd5a-e902-4146-812b-db4f31ba8311,Punchline,
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:4485fd5a-e902-4146-812b-db4f31ba8311,Punchline,
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:4485fd5a-e902-4146-812b-db4f31ba8311,Punchline,
urn:uuid:48714273-1bf9-478e-8ef3-95f59eed6837,urn:uuid:4485fd5a-e902-4146-812b-db4f31ba8311,Punchline,
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:4485fd5a-e902-4146-812b-db4f31ba8311,Punchline,
urn:uuid:9e16c47a-158f-4936-a193-791c82015a4a,urn:uuid:bc4d059a-aeca-4a28-8546-89441636ac8b,Punk On Chain,
urn:uuid:9e16c47a-158f-4936-a193-791c82015a4a,urn:uuid:712bba92-32d9-48b4-b211-da31bcb8ae72,Punk Print Registry,
urn:uuid:9e16c47a-158f-4936-a193-791c82015a4a,urn:uuid:89f8115e-5319-4690-8414-8119d8b98fcc,Punk TV,
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:e081bcbf-c245-4345-b797-13f9934c6bda,Python,
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:e081bcbf-c245-4345-b797-13f9934c6bda,Python,
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:e081bcbf-c245-4345-b797-13f9934c6bda,Python,
urn:uuid:75f35368-e228-47fe-8efd-7251a2bde816,urn:uuid:e081bcbf-c245-4345-b797-13f9934c6bda,Python,
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:e081bcbf-c245-4345-b797-13f9934c6bda,Python,
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:ee43d733-3e8f-4eb1-aa65-151aff34393b,Quaternary sector,
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:ee43d733-3e8f-4eb1-aa65-151aff34393b,Quaternary sector,
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:ee43d733-3e8f-4eb1-aa65-151aff34393b,Quaternary sector,
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:ee43d733-3e8f-4eb1-aa65-151aff34393b,Quaternary sector,
urn:uuid:d4317ece-d4aa-40cb-9df1-1b058cbc24d8,urn:uuid:ee43d733-3e8f-4eb1-aa65-151aff34393b,Quaternary sector,
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:1684ce56-3b8a-4d7c-b67a-17cd0697b19f,Quick Response Code,QR
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:1684ce56-3b8a-4d7c-b67a-17cd0697b19f,Quick Response Code,QR
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:1684ce56-3b8a-4d7c-b67a-17cd0697b19f,Quick Response Code,QR
urn:uuid:797e83d7-a86f-4838-b5c5-0ec20855197d,urn:uuid:1684ce56-3b8a-4d7c-b67a-17cd0697b19f,Quick Response Code,QR
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:1684ce56-3b8a-4d7c-b67a-17cd0697b19f,Quick Response Code,QR
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:92b60601-4c7e-4a44-b42f-9648fefc11d4,R,
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:92b60601-4c7e-4a44-b42f-9648fefc11d4,R,
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:92b60601-4c7e-4a44-b42f-9648fefc11d4,R,
urn:uuid:75f35368-e228-47fe-8efd-7251a2bde816,urn:uuid:92b60601-4c7e-4a44-b42f-9648fefc11d4,R,
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:92b60601-4c7e-4a44-b42f-9648fefc11d4,R,
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:2a636e04-5882-41ef-a0ad-019c2cbaa3a4,R2RML,
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:2a636e04-5882-41ef-a0ad-019c2cbaa3a4,R2RML,
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:2a636e04-5882-41ef-a0ad-019c2cbaa3a4,R2RML,
urn:uuid:75f35368-e228-47fe-8efd-7251a2bde816,urn:uuid:2a636e04-5882-41ef-a0ad-019c2cbaa3a4,R2RML,
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:2a636e04-5882-41ef-a0ad-019c2cbaa3a4,R2RML,
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:bf986385-65ff-424e-8eb1-6c6653cb6b4e,RDF Data Cube Vocabulary,
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:bf986385-65ff-424e-8eb1-6c6653cb6b4e,RDF Data Cube Vocabulary,
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:bf986385-65ff-424e-8eb1-6c6653cb6b4e,RDF Data Cube Vocabulary,
urn:uuid:75f35368-e228-47fe-8efd-7251a2bde816,urn:uuid:bf986385-65ff-424e-8eb1-6c6653cb6b4e,RDF Data Cube Vocabulary,
urn:uuid:91684d49-7b99-4b2e-9641-ea0b8e22f66c,urn:uuid:bf986385-65ff-424e-8eb1-6c6653cb6b4e,RDF Data Cube Vocabulary,
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:bf986385-65ff-424e-8eb1-6c6653cb6b4e,RDF Data Cube Vocabulary,
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:384f764c-9d71-46a3-9865-0af7068c0703,RDF Schema,
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:384f764c-9d71-46a3-9865-0af7068c0703,RDF Schema,
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:384f764c-9d71-46a3-9865-0af7068c0703,RDF Schema,
urn:uuid:75f35368-e228-47fe-8efd-7251a2bde816,urn:uuid:384f764c-9d71-46a3-9865-0af7068c0703,RDF Schema,
urn:uuid:91684d49-7b99-4b2e-9641-ea0b8e22f66c,urn:uuid:384f764c-9d71-46a3-9865-0af7068c0703,RDF Schema,
urn:uuid:a1a01f1c-7162-439c-94f1-3e28b99ae8ab,urn:uuid:384f764c-9d71-46a3-9865-0af7068c0703,RDF Schema,
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:384f764c-9d71-46a3-9865-0af7068c0703,RDF Schema,
urn:uuid:ddfaaacc-9dcb-451b-afa6-477e6e787a5c,urn:uuid:384f764c-9d71-46a3-9865-0af7068c0703,RDF Schema,
urn:uuid:75f35368-e228-47fe-8efd-7251a2bde816,urn:uuid:4eab5a63-adc6-4efd-b49e-402131b519fa,RDF Vocabulary,
urn:uuid:91684d49-7b99-4b2e-9641-ea0b8e22f66c,urn:uuid:4eab5a63-adc6-4efd-b49e-402131b519fa,RDF Vocabulary,
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:86c65d14-2d23-4350-8004-233b2f3e873f,RDF Vocabulary,RDF vocabulary
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:86c65d14-2d23-4350-8004-233b2f3e873f,RDF Vocabulary,RDF vocabulary
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:86c65d14-2d23-4350-8004-233b2f3e873f,RDF Vocabulary,RDF vocabulary
urn:uuid:797e83d7-a86f-4838-b5c5-0ec20855197d,urn:uuid:86c65d14-2d23-4350-8004-233b2f3e873f,RDF Vocabulary,RDF vocabulary
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:86c65d14-2d23-4350-8004-233b2f3e873f,RDF Vocabulary,RDF vocabulary
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:d699bb4d-d9ea-4bb4-a411-a88caf6c908c,RDF/XML,
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:d699bb4d-d9ea-4bb4-a411-a88caf6c908c,RDF/XML,
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:d699bb4d-d9ea-4bb4-a411-a88caf6c908c,RDF/XML,
urn:uuid:75f35368-e228-47fe-8efd-7251a2bde816,urn:uuid:d699bb4d-d9ea-4bb4-a411-a88caf6c908c,RDF/XML,
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:d699bb4d-d9ea-4bb4-a411-a88caf6c908c,RDF/XML,
urn:uuid:0c7028f0-8226-47b3-acff-a4e83e6a60fd,urn:uuid:a91fff32-d160-4cc0-86eb-e78d778a1526,RDFa,
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:a91fff32-d160-4cc0-86eb-e78d778a1526,RDFa,
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:a91fff32-d160-4cc0-86eb-e78d778a1526,RDFa,
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:a91fff32-d160-4cc0-86eb-e78d778a1526,RDFa,
urn:uuid:75f35368-e228-47fe-8efd-7251a2bde816,urn:uuid:a91fff32-d160-4cc0-86eb-e78d778a1526,RDFa,
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:a91fff32-d160-4cc0-86eb-e78d778a1526,RDFa,
urn:uuid:0c7028f0-8226-47b3-acff-a4e83e6a60fd,urn:uuid:288e85ab-887f-437c-9caa-c109cb9d478d,REST,REST
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:288e85ab-887f-437c-9caa-c109cb9d478d,REST,REST
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:288e85ab-887f-437c-9caa-c109cb9d478d,REST,REST
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:288e85ab-887f-437c-9caa-c109cb9d478d,REST,REST
urn:uuid:75f35368-e228-47fe-8efd-7251a2bde816,urn:uuid:288e85ab-887f-437c-9caa-c109cb9d478d,REST,REST
urn:uuid:797e83d7-a86f-4838-b5c5-0ec20855197d,urn:uuid:288e85ab-887f-437c-9caa-c109cb9d478d,REST,REST
urn:uuid:91684d49-7b99-4b2e-9641-ea0b8e22f66c,urn:uuid:288e85ab-887f-437c-9caa-c109cb9d478d,REST,REST
urn:uuid:a1a01f1c-7162-439c-94f1-3e28b99ae8ab,urn:uuid:288e85ab-887f-437c-9caa-c109cb9d478d,REST,REST
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:288e85ab-887f-437c-9caa-c109cb9d478d,REST,REST
urn:uuid:ddfaaacc-9dcb-451b-afa6-477e6e787a5c,urn:uuid:288e85ab-887f-437c-9caa-c109cb9d478d,REST,REST
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:791b09bb-14bf-4172-8065-fb52751fdd7b,RIPScript,
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:791b09bb-14bf-4172-8065-fb52751fdd7b,RIPScript,
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:791b09bb-14bf-4172-8065-fb52751fdd7b,RIPScript,
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:791b09bb-14bf-4172-8065-fb52751fdd7b,RIPScript,
urn:uuid:d543fd51-76e2-4827-85ed-934d0d348957,urn:uuid:791b09bb-14bf-4172-8065-fb52751fdd7b,RIPScript,
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:ba2258e3-efca-4461-82cc-f6ebbf980b36,RSS 1.0,
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:ba2258e3-efca-4461-82cc-f6ebbf980b36,RSS 1.0,
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:ba2258e3-efca-4461-82cc-f6ebbf980b36,RSS 1.0,
urn:uuid:75f35368-e228-47fe-8efd-7251a2bde816,urn:uuid:ba2258e3-efca-4461-82cc-f6ebbf980b36,RSS 1.0,
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:ba2258e3-efca-4461-82cc-f6ebbf980b36,RSS 1.0,
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:9ed8a948-df9f-4ee3-95d1-47b28174b6a8,RSS 2.0,
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:9ed8a948-df9f-4ee3-95d1-47b28174b6a8,RSS 2.0,
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:9ed8a948-df9f-4ee3-95d1-47b28174b6a8,RSS 2.0,
urn:uuid:75f35368-e228-47fe-8efd-7251a2bde816,urn:uuid:9ed8a948-df9f-4ee3-95d1-47b28174b6a8,RSS 2.0,
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:9ed8a948-df9f-4ee3-95d1-47b28174b6a8,RSS 2.0,
urn:uuid:9e16c47a-158f-4936-a193-791c82015a4a,urn:uuid:3f5fab81-faee-4590-99a2-037af77be6fd,Rare,
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:06052c25-7a0b-44f8-b553-def6187de409,Raster Image,
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:06052c25-7a0b-44f8-b553-def6187de409,Raster Image,
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:06052c25-7a0b-44f8-b553-def6187de409,Raster Image,
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:06052c25-7a0b-44f8-b553-def6187de409,Raster Image,
urn:uuid:d543fd51-76e2-4827-85ed-934d0d348957,urn:uuid:06052c25-7a0b-44f8-b553-def6187de409,Raster Image,
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:5fe2abee-a0ca-4045-aedb-ec6902e69f1b,Real Estate,
urn:uuid:64041b58-9f1d-4fac-83d5-899ebeee00d7,urn:uuid:5fe2abee-a0ca-4045-aedb-ec6902e69f1b,Real Estate,
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:f99b9a38-43c5-4219-8ca8-166c49b80ac1,Reasoner,
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:f99b9a38-43c5-4219-8ca8-166c49b80ac1,Reasoner,
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:f99b9a38-43c5-4219-8ca8-166c49b80ac1,Reasoner,
urn:uuid:75f35368-e228-47fe-8efd-7251a2bde816,urn:uuid:f99b9a38-43c5-4219-8ca8-166c49b80ac1,Reasoner,
urn:uuid:a1a01f1c-7162-439c-94f1-3e28b99ae8ab,urn:uuid:f99b9a38-43c5-4219-8ca8-166c49b80ac1,Reasoner,
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:f99b9a38-43c5-4219-8ca8-166c49b80ac1,Reasoner,
urn:uuid:ddfaaacc-9dcb-451b-afa6-477e6e787a5c,urn:uuid:f99b9a38-43c5-4219-8ca8-166c49b80ac1,Reasoner,
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:f53eac5e-70b1-4e31-b1e1-ca3199ffd7bf,Receipt of Payment,
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:f53eac5e-70b1-4e31-b1e1-ca3199ffd7bf,Receipt of Payment,
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:da6f9f27-38f3-47e9-8b16-03728bea9f5e,Record,
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:da6f9f27-38f3-47e9-8b16-03728bea9f5e,Record,
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:da6f9f27-38f3-47e9-8b16-03728bea9f5e,Record,
urn:uuid:49ac68c4-922c-4d9e-88fa-b318fc54d36f,urn:uuid:da6f9f27-38f3-47e9-8b16-03728bea9f5e,Record,
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:da6f9f27-38f3-47e9-8b16-03728bea9f5e,Record,
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:81841d1f-4536-47ba-9a93-715e3a8f1b08,Regulation & Law,
urn:uuid:64041b58-9f1d-4fac-83d5-899ebeee00d7,urn:uuid:81841d1f-4536-47ba-9a93-715e3a8f1b08,Regulation & Law,
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:a8df739e-288a-426b-bfb2-caa896e7fce1,Related Concept,
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:a8df739e-288a-426b-bfb2-caa896e7fce1,Related Concept,
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:a8df739e-288a-426b-bfb2-caa896e7fce1,Related Concept,
urn:uuid:33e4df61-3640-4c81-a8dc-6747e4be83bc,urn:uuid:a8df739e-288a-426b-bfb2-caa896e7fce1,Related Concept,
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:a8df739e-288a-426b-bfb2-caa896e7fce1,Related Concept,
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:76c47ecd-5507-495d-a14b-14e2f15c0955,Relational Database,relational database
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:76c47ecd-5507-495d-a14b-14e2f15c0955,Relational Database,relational database
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:76c47ecd-5507-495d-a14b-14e2f15c0955,Relational Database,relational database
urn:uuid:49ac68c4-922c-4d9e-88fa-b318fc54d36f,urn:uuid:76c47ecd-5507-495d-a14b-14e2f15c0955,Relational Database,relational database
urn:uuid:797e83d7-a86f-4838-b5c5-0ec20855197d,urn:uuid:76c47ecd-5507-495d-a14b-14e2f15c0955,Relational Database,relational database
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:76c47ecd-5507-495d-a14b-14e2f15c0955,Relational Database,relational database
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:654c0fac-1eb1-4fd2-9139-b4a5f3e6d903,Relax NG,
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:654c0fac-1eb1-4fd2-9139-b4a5f3e6d903,Relax NG,
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:654c0fac-1eb1-4fd2-9139-b4a5f3e6d903,Relax NG,
urn:uuid:75f35368-e228-47fe-8efd-7251a2bde816,urn:uuid:654c0fac-1eb1-4fd2-9139-b4a5f3e6d903,Relax NG,
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:654c0fac-1eb1-4fd2-9139-b4a5f3e6d903,Relax NG,
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:46dc6b89-72a4-4930-b2bf-a7c1b81f8cd0,Representable as a physical space or artifact(s),
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:46dc6b89-72a4-4930-b2bf-a7c1b81f8cd0,Representable as a physical space or artifact(s),
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:46dc6b89-72a4-4930-b2bf-a7c1b81f8cd0,Representable as a physical space or artifact(s),
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:46dc6b89-72a4-4930-b2bf-a7c1b81f8cd0,Representable as a physical space or artifact(s),
urn:uuid:d543fd51-76e2-4827-85ed-934d0d348957,urn:uuid:46dc6b89-72a4-4930-b2bf-a7c1b81f8cd0,Representable as a physical space or artifact(s),
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:7982afcd-8d36-47cc-b0ff-68ac1c989a3a,Representable as a running system,
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:7982afcd-8d36-47cc-b0ff-68ac1c989a3a,Representable as a running system,
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:7982afcd-8d36-47cc-b0ff-68ac1c989a3a,Representable as a running system,
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:7982afcd-8d36-47cc-b0ff-68ac1c989a3a,Representable as a running system,
urn:uuid:d543fd51-76e2-4827-85ed-934d0d348957,urn:uuid:7982afcd-8d36-47cc-b0ff-68ac1c989a3a,Representable as a running system,
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:4d48c4c3-3fbe-4b35-92d0-841df10fd77d,Representable as a single computer file,
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:4d48c4c3-3fbe-4b35-92d0-841df10fd77d,Representable as a single computer file,
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:4d48c4c3-3fbe-4b35-92d0-841df10fd77d,Representable as a single computer file,
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:4d48c4c3-3fbe-4b35-92d0-841df10fd77d,Representable as a single computer file,
urn:uuid:d543fd51-76e2-4827-85ed-934d0d348957,urn:uuid:4d48c4c3-3fbe-4b35-92d0-841df10fd77d,Representable as a single computer file,
urn:uuid:0c7028f0-8226-47b3-acff-a4e83e6a60fd,urn:uuid:5bdd2fb7-d84d-4583-998b-7d3f2803307e,Representation,representation
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:5bdd2fb7-d84d-4583-998b-7d3f2803307e,Representation,representation
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:5bdd2fb7-d84d-4583-998b-7d3f2803307e,Representation,representation
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:5bdd2fb7-d84d-4583-998b-7d3f2803307e,Representation,representation
urn:uuid:4ec7530b-5536-4fb7-bb5a-45a3f5fddc22,urn:uuid:5bdd2fb7-d84d-4583-998b-7d3f2803307e,Representation,representation
urn:uuid:75f35368-e228-47fe-8efd-7251a2bde816,urn:uuid:5bdd2fb7-d84d-4583-998b-7d3f2803307e,Representation,representation
urn:uuid:797e83d7-a86f-4838-b5c5-0ec20855197d,urn:uuid:5bdd2fb7-d84d-4583-998b-7d3f2803307e,Representation,representation
urn:uuid:a1a01f1c-7162-439c-94f1-3e28b99ae8ab,urn:uuid:5bdd2fb7-d84d-4583-998b-7d3f2803307e,Representation,representation
urn:uuid:bbe073ad-f449-4b25-91ac-7d919613ca51,urn:uuid:5bdd2fb7-d84d-4583-998b-7d3f2803307e,Representation,representation
urn:uuid:ddfaaacc-9dcb-451b-afa6-477e6e787a5c,urn:uuid:5bdd2fb7-d84d-4583-998b-7d3f2803307e,Representation,representation
urn:uuid:1b457bed-8a80-4135-92b8-fdea12b4eea3,urn:uuid:76709b58-d95e-4881-9147-2dd454fe4c39,Representational Artifact,knowledge product
urn:uuid:2153d83b-8555-44a3-96e0-821b6663a188,urn:uuid:76709b58-d95e-4881-9147-2dd454fe4c39,Representational Artifact,knowledge product
urn:uuid:2df6fac6-3122-44dc-9f92-5caab7f9b10b,urn:uuid:76709b58-d95e-4881-9147-2dd454fe4c39,Representational Artifact,knowledge product
